Dons & Ozols - Salauzta Sirds - DJ emkei,,,,,,,,,,,,,
Dons - Signals,,,,,,,,,,,,,
Drama - Kad latvieši iet Dievu lūgt,,,,,,,,,,,,,
Dzeguzīte - Piena ceļš,,,,,,,,,,,,,
Dzelteni aizkari - Agrais rīts,,,,,,,,,,,,,
Dzērvenīte - Agrais rīts,,,,,,,,,,,,,
Dziļi violets - Iemīlējies,,,,,,,,,,,,,
Dzimtā valoda,,,,,,,,,,,,,
Elpo - Imants Kalniņš,,,,,,,,,,,,,
Emīls Kraucis - Liesmiņa,,,,,,,,,,,,,
"Es neesmu Džeina Fonda, Boriss Rezņiks, Eolika",,,,,,,,,,,,,
"Es piezīmēšu Tev ūsas, Labvēlīgais Tips",,,,,,,,,,,,,
"Evija Sloka - Āvu, āvu baltas kājas",,,,,,,,,,,,,
"Fiņķis, Patrisha – Rakešu Zinātne",,,,,,,,,,,,,
Gunārs Kalniņš - Baltā dziesma,,,,,,,,,,,,,
Ieva Kerēvica un Aivars Brīze - Melnā vārna,,,,,,,,,,,,,
Ieva Kerēvica un Igo - Meitenes vēl pasakām tic,,,,,,,,,,,,,
IGO - Nepiesauc mani vēl,,,,,,,,,,,,,
IGO - Vien pajautā - Andris Stepitis,,,,,,,,,,,,,
Imants Kalniņš - Esi Man Tā,,,,,,,,,,,,,
Ivo Fomins - Par viņiem un par mums,,,,,,,,,,,,,
Jātnieki - Balle baložos,,,,,,,,,,,,,
JAUNS MENESS - Ai Jel Manu Vieglu Prātu,,,,,,,,,,,,,
"Jel dod man bučiņu, I Vīgners, A Krūklis, Ž. Siksna",,,,,,,,,,,,,
Jenny May - Dzeltenie aizkari,,,,,,,,,,,,,
Jenny May - Tu būsi vēl,,,,,,,,,,,,,
"Kaija, Bruģis, Aldis Šteimanis",,,,,,,,,,,,,
grupa Nakts Ziņas - Zilais putniņš,,,,,,,,,,,,,
Kaža - Tici vai nē,,,,,,,,,,,,,
"Ķiršu lietus, Zigmārs Liepiņš, Caffe",,,,,,,,,,,,,
"Klusa nakts, svēta nakts",,,,,,,,,,,,,
Ko tu puika stāvi maliņā - Agrais rīts,,,,,,,,,,,,,
Laaciitis - Spoguliitis Ervins,,,,,,,,,,,,,
Labvēligais Tips - Alumīnija Cūka,,,,,,,,,,,,,
"Laptops, Labvēlīgais tips",,,,,,,,,,,,,
Lauris Reiniks - Es skrienu,,,,,,,,,,,,,
Lauris Reiniks - Sirds sadeg neparasti,,,,,,,,,,,,,
Lauris Reiniks - Tik balti,,,,,,,,,,,,,
Lauris Reiniks un Aisha - Pasakā,,,,,,,,,,,,,
Liene Šomase - Mēs jau sen to bijām pelnījuši,,,,,,,,,,,,,
Liene Šomase un Jānis Moisejs - Neskaties pulkstenī,,,,,,,,,,,,,
Liepājas Brāļi - Tikai tā,,,,,,,,,,,,,
Līvi - Eglīte,,,,,,,,,,,,,
Mammu es gribu - Agrais rīts,,,,,,,,,,,,,
Mārtiņš Dambis - Mīļumiņ,,,,,,,,,,,,,
Mārtiņš Freimanis - Dzīve kā kāšums,,,,,,,,,,,,,
"Mēmā dziesma, Raimonds Pauls",,,,,,,,,,,,,
Metronoms - Nāk nakts,,,,,,,,,,,,,
Mežrozīte - Agrais rīts,,,,,,,,,,,,,
Miks Galvanovskis - Balāde par letiņu,,,,,,,,,,,,,
"Miljons domu nakts, Madara Grēgere",,,,,,,,,,,,,
Milžu cīņa - Agrais rīts,,,,,,,,,,,,,
Musiqq - Miljonārs,,,,,,,,,,,,,
Musiqq - Abrakadabra,,,,,,,,,,,,,
Musiqq - No 10 10,,,,,,,,,,,,,
Nerātnā Dziesma - Edgars Liepiņš,,,,,,,,,,,,,
Nikolajs Puzikovs - Dievs tevi mīl,,,,,,,,,,,,,
Nikolajs Puzikovs - Meitene no 6b,,,,,,,,,,,,,
Nora Bumbiere - Par pēdējo lapu,,,,,,,,,,,,,
Nora Bumbiere un Viktors Lapčenoks - Viena tante teica,,,,,,,,,,,,,
Nora Bumbiere un Viktors Lapčenoks - Laternu stundā,,,,,,,,,,,,,
"Normunds Rutulis & Ance Krauze - Kūko, kūko dzeguzīte",,,,,,,,,,,,,
Ojārs Grīnbergs - Dziesma nenosalst,,,,,,,,,,,,,
OKartes Akadēmija - Krāsaini sapņi,,,,,,,,,,,,,
OLAS ft. Esmeralda - Nārnija prod. heywhosthatkid - OLAS,,,,,,,,,,,,,
Olga Rajecka - Kad man vairs nebūs sešpadsmit,,,,,,,,,,,,,
Olga Rajecka - Saule riet,,,,,,,,,,,,,
Opus Pro - Tu un es,,,,,,,,,,,,,
"Palaid vējā, Fēlikss Ķiģelis",,,,,,,,,,,,,
Papu saki mammai pats - Agrais rīts,,,,,,,,,,,,,
Pasaule pasaulīt - Agrais rīts,,,,,,,,,,,,,
Pilsētā kurā piedzimst vejs - Agrais rīts,,,,,,,,,,,,,
Policistu dziesma - Mums ļoti patīk piecīši - Agrais rīts,,,,,,,,,,,,,
Prāta vētra - Starp divām saulēm - Atis Dēvits,,,,,,,,,,,,,
Prāta Vētra - Četri Krasti - Instrumental Version - Andrey Lednev,,,,,,,,,,,,,
Prāta Vētra - Lidmašīnas - arn1s,,,,,,,,,,,,,
Prāta vētra - mana dziesma,,,,,,,,,,,,,
Prāta Vētra - Rudens - DJ emkei,,,,,,,,,,,,,
Prāta Vētra - Plaukstas Lieluma Pavasaris - elca10,,,,,,,,,,,,,
puķīti pa dambi,,,,,,,,,,,,,
Putnu balle - Divi eņģeļi,,,,,,,,,,,,,
Putnu balle - Spārni un vējš,,,,,,,,,,,,,
R.Trence un I.Skrastiņš - Viens noburts vārds,,,,,,,,,,,,,
Raimonds Pauls - Balta saule,,,,,,,,,,,,,
Raimonds Pauls - Dāvāja māriņa,,,,,,,,,,,,,
Raimonds Pauls - Grieze,,,,,,,,,,,,,
Raimonds Pauls - Muļķe sirds,,,,,,,,,,,,,
Raimonds Pauls - Raudāja māte,,,,,,,,,,,,,
Raimonds Pauls - Somu pirts,,,,,,,,,,,,,
Raimonds Pauls - Trīs lietas,,,,,,,,,,,,,
Raimonds Pauls - Trīs runči,,,,,,,,,,,,,
Raimonds Pauls - Vella kalpu dziesma,,,,,,,,,,,,,
Raimonds Pauls - Viss nāk un aiziet tālumā,,,,,,,,,,,,,
Raimonds Pauls un Guntars Račš - Rīt no rīta,,,,,,,,,,,,,
"Raimonds Pauls, Emīls Balceris un Marta Ritova - Lai kas arī nenotiktu",,,,,,,,,,,,,
Raimons Pauls - Ar mani atkal runā kaijas,,,,,,,,,,,,,
Rassell & Sabīne Berezina - Dzīvo Brīvi - DJ emkei,,,,,,,,,,,,,
Redz kā tu ar mani,,,,,,,,,,,,,
Saki jā saki nē - Agrais rīts,,,,,,,,,,,,,
"Sanāciet, sadziediet, sadancojiet, Raimonds Pauls, Jānis Peters",,,,,,,,,,,,,
Sens tik sens ir tas stāsts - Agrais rīts,,,,,,,,,,,,,
Singapūras satīns. Piededzini Man,,,,,,,,,,,,,
"Slidotava, Pērkons",,,,,,,,,,,,,
Spogulīt spogulīt - Agrais rīts,,,,,,,,,,,,,
Šveiks - Ardievu Meitenes,,,,,,,,,,,,,
"Svētvakars, Raimonds Pauls",,,,,,,,,,,,,
"Tāpēc jau, ka nevar zināt, kāpēc, Raimonds Pauls",,,,,,,,,,,,,
Tarkšķi - Aiz kalniņa dūmi kūp,,,,,,,,,,,,,
Tautas dziesma - Nedod dievs vītolam,,,,,,,,,,,,,
Tautas dziesma - Skaisti dziedi lakstīgala,,,,,,,,,,,,,
Tautudziesma - Jūriņ prasa smalku tīklu,,,,,,,,,,,,,
"Tautudziesma - Kumeliņi, kumeliņi",,,,,,,,,,,,,
"Tautudziesma - Kur tad tu nu biji, āzīti manu",,,,,,,,,,,,,
"Tautudziesma - Kur tu skriesi, vanadziņ",,,,,,,,,,,,,
Tautudziesmas - Div' pļaviņas es nopļāvu,,,,,,,,,,,,,
Tautudziesmas - Bēdu manu lielu bēdu,,,,,,,,,,,,,
The Sound poets - Kalniem pāri,,,,,,,,,,,,,
Tranzits - Nevaru būt balts,,,,,,,,,,,,,
Tu mans mīļais Čipendeils - Agrais rīts,,,,,,,,,,,,,
Tumsa - Bet maijpuķītēm jāpaliek,,,,,,,,,,,,,
Tumsa - Es esmu don kihots,,,,,,,,,,,,,
Tumsa - Redz kā tu ar mani,,,,,,,,,,,,,
"Tumša nakte, zaļa zāle",,,,,,,,,,,,,
"Tumša, tumša tā eglīte",,,,,,,,,,,,,
Viņi dejoja vienu vasaru,,,,,,,,,,,,,
"Zemenes, Apvedceļš",,,,,,,,,,,,,
"Zemeņu lauks, EOLIKA",,,,,,,,,,,,,
"Zibsnī zvaigznes aiz Daugavas, Mirdza Zīvere",,,,,,,,,,,,,
"Žoržs Siksna, Raimonds Pauls - Genoveva",,,,,,,,,,,,,
911 - Private Number    ,,,,,,,,,,,,,
911 - Party People    ,,,,,,,,,,,,,
911 - More Than A Woman    ,,,,,,,,,,,,,
911 - How Do You Want Me To Love You    ,,,,,,,,,,,,,
911 - Baby Come To Me    ,,,,,,,,,,,,,
911 - A Little Bit More    ,,,,,,,,,,,,,
702 - Where My Girls At    ,,,,,,,,,,,,,
422 - Give It To Me Baby    ,,,,,,,,,,,,,
411 - Teardrops    ,,,,,,,,,,,,,
411 - Dumb    ,,,,,,,,,,,,,
311 - You Wouldn't Believe    ,,,,,,,,,,,,,
311 - Lovesong    ,,,,,,,,,,,,,
311 - Love Song    ,,,,,,,,,,,,,
311 - First Straw    ,,,,,,,,,,,,,
311 - Don't Tread On Me    ,,,,,,,,,,,,,
311 - All Mixed Up    ,,,,,,,,,,,,,
112 - U Already Know    ,,,,,,,,,,,,,
112 - Peaches & Cream    ,,,,,,,,,,,,,
112 - It's Over Now    ,,,,,,,,,,,,,
112 - Dance With Me    ,,,,,,,,,,,,,
112 - Cupid    ,,,,,,,,,,,,,
98 Degrees - Way You Want Me To    ,,,,,,,,,,,,,
98 Degrees - True To Your Heart    ,,,,,,,,,,,,,
98 Degrees - This Gift    ,,,,,,,,,,,,,
98 Degrees - The Way You Want Me To    ,,,,,,,,,,,,,
98 Degrees - She's Out Of My Life    ,,,,,,,,,,,,,
98 Degrees - My Everything    ,,,,,,,,,,,,,
98 Degrees - Invisible Man    ,,,,,,,,,,,,,
98 Degrees - I Do (Cherish You)    ,,,,,,,,,,,,,
98 Degrees - Hardest Thing    ,,,,,,,,,,,,,
98 Degrees - Give Me Just One Night    ,,,,,,,,,,,,,
98 Degrees - Because Of You    ,,,,,,,,,,,,,
50 Cent Feat. Eminem & Adam Levine - My Life (Clean)    ,,,,,,,,,,,,,
50 Cent & The Game - How We Do    ,,,,,,,,,,,,,
50 Cent & Olivia - Best Friend    ,,,,,,,,,,,,,
50 Cent & Nate Dogg - 21 Questions    ,,,,,,,,,,,,,
50 Cent & Lil Kim - Magic Stick    ,,,,,,,,,,,,,
50 Cent & Eminem - Patiently Waiting    ,,,,,,,,,,,,,
50 Cent - Window Shopper    ,,,,,,,,,,,,,
50 Cent - Wanksta    ,,,,,,,,,,,,,
50 Cent - P.I.M.P.    ,,,,,,,,,,,,,
50 Cent - In Da Club    ,,,,,,,,,,,,,
50 Cent - If I Can't    ,,,,,,,,,,,,,
50 Cent - I get Money    ,,,,,,,,,,,,,
50 Cent - Disco Inferno    ,,,,,,,,,,,,,
50 Cent - 21 Questions    ,,,,,,,,,,,,,
42nd Street - Party's Over    ,,,,,,,,,,,,,
42nd Street - Lullabye Of Broadway    ,,,,,,,,,,,,,
"38 Special - Teacher, Teacher    ",,,,,,,,,,,,,
38 Special - Second Chance    ,,,,,,,,,,,,,
38 Special - Hold On Loosely    ,,,,,,,,,,,,,
38 Special - Fantasy Girl    ,,,,,,,,,,,,,
30 Seconds To Mars - Kings And Queens    ,,,,,,,,,,,,,
30 Seconds To Mars - Kill    ,,,,,,,,,,,,,
30 Seconds To Mars - Closer To The Edge    ,,,,,,,,,,,,,
21st Century Girls - 21st Century Girls    ,,,,,,,,,,,,,
20 Fingers - Short Dick Man    ,,,,,,,,,,,,,
19 Somethin' - Mark Wills    ,,,,,,,,,,,,,
12 Stones - We Are One    ,,,,,,,,,,,,,
12 Gauge - Dunkie Butt    ,,,,,,,,,,,,,
"10,000 Maniacs - Trouble Me    ",,,,,,,,,,,,,
"10,000 Maniacs - More Than This    ",,,,,,,,,,,,,
"10,000 Maniacs - Because The Night    ",,,,,,,,,,,,,
"10, 000 Maniacs - These Are The Days    ",,,,,,,,,,,,,
10 Years - Wasteland    ,,,,,,,,,,,,,
10 Years - Through The Iris    ,,,,,,,,,,,,,
10 Cc - Wall Street Shuffle    ,,,,,,,,,,,,,
10 CC - Things We Do For Love    ,,,,,,,,,,,,,
10 Cc - Rubber Bullets    ,,,,,,,,,,,,,
10 Cc - I'm Not In Love    ,,,,,,,,,,,,,
10 Cc - Im Mandy Fly Me    ,,,,,,,,,,,,,
10 CC - Dreadlock Holiday    ,,,,,,,,,,,,,
10 Cc - Donna    ,,,,,,,,,,,,,
9 Days - Absolutely    ,,,,,,,,,,,,,
8 Stops 7 - Question Everything    ,,,,,,,,,,,,,
7th Heaven - Sing    ,,,,,,,,,,,,,
5th Dimension - Wedding Bell Blues    ,,,,,,,,,,,,,
"5th Dimension - Up, Up & Away    ",,,,,,,,,,,,,
5th Dimension - Stoned Soul Picnic    ,,,,,,,,,,,,,
5th Dimension - Stoned Cold Picnic    ,,,,,,,,,,,,,
5th Dimension - One Less Bell To Answer    ,,,,,,,,,,,,,
5th Dimension - My Girl    ,,,,,,,,,,,,,
5th Dimension - Last Night I Didn't Get To Sleep At All    ,,,,,,,,,,,,,
5th Dimension - Aquarius (Let The Sun Shine In)    ,,,,,,,,,,,,,
5th Dimension - Aquarius - Let The Sunshine In    ,,,,,,,,,,,,,
5ive & Queen - We Will Rock You    ,,,,,,,,,,,,,
5ive - When The Lights Go Out    ,,,,,,,,,,,,,
5ive - Until Time Is Through    ,,,,,,,,,,,,,
5ive - Keep On Movin'    ,,,,,,,,,,,,,
5ive - Its The Things You Do    ,,,,,,,,,,,,,
5ive - If Youre Gettin Down    ,,,,,,,,,,,,,
5ive - If Ya Gettin' Down    ,,,,,,,,,,,,,
5ive - Got The Feeling    ,,,,,,,,,,,,,
5ive - Everbody Get Up    ,,,,,,,,,,,,,
5ive - Don't Wanna Let You Go    ,,,,,,,,,,,,,
5 Star - Rain Or Shine    ,,,,,,,,,,,,,
5 Heartbeats - Are You Ready For Me    ,,,,,,,,,,,,,
4 PM - Sukiyaki    ,,,,,,,,,,,,,
4 Non Blondes - What's Up    ,,,,,,,,,,,,,
4 Family 2 - Lean On Me    ,,,,,,,,,,,,,
3T - Tease Me    ,,,,,,,,,,,,,
3sl - Take It Easy    ,,,,,,,,,,,,,
3oh!3 & Neon Hitch - Follow Me Down    ,,,,,,,,,,,,,
3OH!3 & Kesha - My First Kiss    ,,,,,,,,,,,,,
3Oh!3 & Ke$ha - My First Kiss    ,,,,,,,,,,,,,
3OH!3 & Katy Perry - Starstrukk    ,,,,,,,,,,,,,
3OH!3 - Double Vision    ,,,,,,,,,,,,,
3OH!3 - Don't Trust Me    ,,,,,,,,,,,,,
3LW - No More (Baby I'm A Do Right)    ,,,,,,,,,,,,,
3 Of Hearts - Love Is Enough    ,,,,,,,,,,,,,
3 Of Hearts - Arizona Rain    ,,,,,,,,,,,,,
3 Doors Down - When You're Young    ,,,,,,,,,,,,,
3 Doors Down - When I'm Gone    ,,,,,,,,,,,,,
3 Doors Down - The Road I'm On    ,,,,,,,,,,,,,
3 Doors Down - Road I'm On    ,,,,,,,,,,,,,
3 Doors Down - Loser    ,,,,,,,,,,,,,
3 Doors Down - Live For Today    ,,,,,,,,,,,,,
3 Doors Down - Let Me Go    ,,,,,,,,,,,,,
3 Doors Down - Let Me Be Myself    ,,,,,,,,,,,,,
3 Doors Down - Landing In London    ,,,,,,,,,,,,,
3 Doors Down - Kryptonite    ,,,,,,,,,,,,,
3 Doors Down - It's Not My Time    ,,,,,,,,,,,,,
3 Doors Down - Here Without You    ,,,,,,,,,,,,,
3 Doors Down - Every Time You Go    ,,,,,,,,,,,,,
3 Doors Down - Duck & Run    ,,,,,,,,,,,,,
3 Doors Down - Behind Those Eyes    ,,,,,,,,,,,,,
3 Doors Down - Be Like That    ,,,,,,,,,,,,,
3 Doors Down - Away From The Sun    ,,,,,,,,,,,,,
3 Dog Night - One    ,,,,,,,,,,,,,
3 Dog Night - An Old Fashioned Love Song    ,,,,,,,,,,,,,
3 Degrees - Woman In Love    ,,,,,,,,,,,,,
3 Degrees - When Will I See You Again    ,,,,,,,,,,,,,
2 Play & Thomas Jules & Jucxi D - Careless Whisper    ,,,,,,,,,,,,,
2 Pistols & T-Pain & Tay Dizm - She Got It    ,,,,,,,,,,,,,
2 Pistols & Ray J - You Know Me    ,,,,,,,,,,,,,
2 Pac - Until The End Of Time    ,,,,,,,,,,,,,
2 Pac - Thugz Mansion    ,,,,,,,,,,,,,
1975 - Chocol -    ,,,,,,,,,,,,,
1910 Fruitgum Co - Simon Says    ,,,,,,,,,,,,,
"Archies - Sugar, Sugar    ",,,,,,,,,,,,,
Architects - Body Groove    ,,,,,,,,,,,,,
Arctic Monkeys - Brianstorm    ,,,,,,,,,,,,,
Arctic Monkeys - Crying Lightning    ,,,,,,,,,,,,,
Arctic Monkeys - Do I Wanna Know    ,,,,,,,,,,,,,
Arctic Monkeys - Fluorescent Adolescent    ,,,,,,,,,,,,,
Arctic Monkeys - I Bet You Look Good On The Dancefloor    ,,,,,,,,,,,,,
Arctic Monkeys - Leave Before The Lights Come On    ,,,,,,,,,,,,,
Arctic Monkeys - Mardy Bum    ,,,,,,,,,,,,,
Arctic Monkeys - R U Mine    ,,,,,,,,,,,,,
Arctic Monkeys - Teddy Picker    ,,,,,,,,,,,,,
Arctic Monkeys - When The Sun Goes Down    ,,,,,,,,,,,,,
Areosmith - Pink    ,,,,,,,,,,,,,
Areosmith - Rag Doll    ,,,,,,,,,,,,,
Aretha & Blues Bro's Band Franklin - RESPECT    ,,,,,,,,,,,,,
Aretha & Blues Bro's Band Franklin - Think    ,,,,,,,,,,,,,
Aretha & George Michael Franklin - I Knew You We're Waiting (For Me)    ,,,,,,,,,,,,,
Aretha Franklin - A Rose Is Still A Rose    ,,,,,,,,,,,,,
Aretha Franklin - Ain't No Way    ,,,,,,,,,,,,,
Aretha Franklin - Baby I Love You    ,,,,,,,,,,,,,
Aretha Franklin - Chain Of Fools    ,,,,,,,,,,,,,
Aretha Franklin - Do Right Woman Do Right Man    ,,,,,,,,,,,,,
Aretha Franklin - Don't Play That Song    ,,,,,,,,,,,,,
Aretha Franklin - Freeway Of Love    ,,,,,,,,,,,,,
Aretha Franklin - Here We Go Again    ,,,,,,,,,,,,,
Aretha Franklin - Higher Ground    ,,,,,,,,,,,,,
Aretha Franklin - I Never Loved A Man (The Way I Love You)    ,,,,,,,,,,,,,
Aretha Franklin - I Say A Little Prayer    ,,,,,,,,,,,,,
Aretha Franklin - Killing Me Softly    ,,,,,,,,,,,,,
Aretha Franklin - Natural Woman    ,,,,,,,,,,,,,
Aretha Franklin - Natural Woman A    ,,,,,,,,,,,,,
Aretha Franklin - Respect    ,,,,,,,,,,,,,
Aretha Franklin - Respect  ,,,,,,,,,,,,,
Aretha Franklin - Rock Steady    ,,,,,,,,,,,,,
Aretha Franklin - Rose Is Still A Rose    ,,,,,,,,,,,,,
Aretha Franklin - Since You Been Gone (Sweet Sweet Baby)    ,,,,,,,,,,,,,
Aretha Franklin - The House That Jack Built    ,,,,,,,,,,,,,
Aretha Franklin - Think    ,,,,,,,,,,,,,
Aretha Franklin - Til You Come Back To Me    ,,,,,,,,,,,,,
Aretha Franklin - Until You Come Back To Me    ,,,,,,,,,,,,,
Aretha Franklin - Willing To Forgive    ,,,,,,,,,,,,,
Aretha Franklin - You Make Me Feel Like A Natural Woman    ,,,,,,,,,,,,,
Arethra Franklin - Dr. Feelgood    ,,,,,,,,,,,,,
Arie India - Video    ,,,,,,,,,,,,,
Arie Indie - Video    ,,,,,,,,,,,,,
Arika Kane - 4 The Lovers    ,,,,,,,,,,,,,
Ark - It Takes A Fool To Remain Sane    ,,,,,,,,,,,,,
Arlo Guthrie - Alice's Restaurant    ,,,,,,,,,,,,,
Arlo Guthrie - City Of New Orleans    ,,,,,,,,,,,,,
Arman Van Helland - You Dont Know Me    ,,,,,,,,,,,,,
Armand Van Helden - You Don't Know Me    ,,,,,,,,,,,,,
Arne Quick - Rosen    ,,,,,,,,,,,,,
Arrested Development - Everyday People    ,,,,,,,,,,,,,
Arrested Development - Tennessee    ,,,,,,,,,,,,,
Arrow - Hot Hot Hot    ,,,,,,,,,,,,,
Art Company - Susanna    ,,,,,,,,,,,,,
Art Garfunkel - I Only Have Eyes For You    ,,,,,,,,,,,,,
Artful Dodger - Moving Too Fast    ,,,,,,,,,,,,,
Artful Dodger - Please Don't Turn Me On    ,,,,,,,,,,,,,
Artful Dodger - Re Rewind (When The Crowd Say Bo Selecta)    ,,,,,,,,,,,,,
Artful Dodger - Woman Trouble    ,,,,,,,,,,,,,
Artful Dodger & Romia Johnson - Movin' Too Fast    ,,,,,,,,,,,,,
Arthur Askey - Bee Song (Busy Bee)    ,,,,,,,,,,,,,
Arthur Brown - Fire    ,,,,,,,,,,,,,
Arthur Conley - Sweet Soul Music    ,,,,,,,,,,,,,
Arvingarna - Eloise    ,,,,,,,,,,,,,
Asap Rocky - Goldie    ,,,,,,,,,,,,,
Ash - Orpheus    ,,,,,,,,,,,,,
Ash - Sometimes    ,,,,,,,,,,,,,
Ash Bowers - I Still Believe In That    ,,,,,,,,,,,,,
Ashanti - Baby    ,,,,,,,,,,,,,
Ashanti - Dreams    ,,,,,,,,,,,,,
Ashanti - Foolish    ,,,,,,,,,,,,,
